id	title	old_field	label	field	ig_winner	field_num
2090	Thank you to Virology Journal's peer reviewers in 2013	medicine	0	medicine	0	3
1229	Tree-hugging koalas demonstrate a novel thermoregulatory mechanism for arboreal mammals	biology	1	bio_env	0	1
2319	A kinematic investigation into the feeding behavior of the Goliath grouper Epinephelus itajara	bio_env	0	bio_env	0	1
582	Report of the Special Investigation Commission	economics	1	neuroscience	0	4
1010	Investigating Use of Space of Pedestrians	humanities	1	neuroscience	0	4
2460	Isozyme polymorphism in Festuca rubraL.	bio_env	0	bio_env	0	1
660	An Introduction to Dr. Carl A. Zapffe's Classic Paper: A Reminder on E=mc2	medicine	1	medicine	0	3
287	Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action.	psychology	1	neuroscience	0	4
1369	Rendu-Osler-Weber Disease - Is Embolization Beneficial?	humanities	1	medicine	0	3
317	A Woodpecker Hammer.	cs	1	exact_eng	0	2
111	A Comparison of Jump Performances of the Dog Flea Ctenocephalides canis (Curtis 1826) and the Cat Flea Ctenocephalides felis felis (Bouche 1835)	biology	1	bio_env	1	1
2872	Neural mechanisms of dual-task interference and cognitive capacity limitation in the prefrontal cortex	neuroscience	0	neuroscience	0	4
652	Suicide by Jumping From a Bridge.	psychology	1	neuroscience	0	4
1375	Blood and Tissue Spatter Associated with Chainsaw Dismemberment.	medicine	1	medicine	0	3
2969	Measuring Predictability of Autonomous Network Transitions into Bursting Dynamics	neuroscience	0	neuroscience	0	4
767	Ping-Pong-Ball Indentation of the Skull Without Fracture.	medicine	1	medicine	0	3
943	Was Saint Paul struck blind and converted by lightning?	medicine	1	medicine	0	3
778	Epileptic seizures evoked by the Rubik's cube.	medicine	1	medicine	0	3
347	Cross-fostering in gray wolves (Canis lupus lupus).	biology	1	bio_env	0	1
2910	Task-dependent activation of distinct fast and slow(er) motor pathways during motor imagery	neuroscience	0	neuroscience	0	4
830	Send me a memo on it; or better yet, don't	humanities	1	neuroscience	0	4
2073	Proton pump inhibitors and fracture risk: response to comments	medicine	0	medicine	0	3
3077	Oligophrenia with the Hallermann-Streiff syndrome	neuroscience	0	neuroscience	0	4
3171	Increased inflammation and brain glutamate define a subtype of depression with decreased regional homogeneity, impaired network integrity, and anhedonia	neuroscience	0	neuroscience	0	4
2320	[Performance comparison of material tests for cadmium and lead in food contact plastics].	bio_env	0	bio_env	0	1
2626	The human brain from above: an increase in complexity from environmental stimuli to abstractions	neuroscience	0	neuroscience	0	4
2808	Combining synaptic and cellular resonance in a feed-forward neuronal network	neuroscience	0	neuroscience	0	4
1557	Food-Associated Calling in Gorillas (Gorilla g. gorilla) in the Wild	biology	1	bio_env	0	1
233	"Stool Substitute Transplant Therapy for the Eradication of Clostridium difficile Infection: ""RePOOPulating"" the Gut"	medicine	1	medicine	0	3
439	Kangaroo Care: Not a Useless Therapy	medicine	1	medicine	0	3
1249	From urethra with shove: Bladder foreign bodies. A case report and review	medicine	1	medicine	0	3
456	Music and the small human being	humanities	1	neuroscience	0	4
1424	Choices from Identical Options.	psychology	1	neuroscience	0	4
2443	Specialist Weevil, Rhyssomatus lineaticollis, Does Not Spatially Avoid Cardenolide Defenses of Common Milkweed by Ovipositing into Pith Tissue	bio_env	0	bio_env	0	1
2787	Segmentation of the thalamus in MRI based on T1 and T2	neuroscience	0	neuroscience	0	4
822	Non-Pathological Associational Loosening of Marlon Brando: A Sign of Hypoarousal?	psychology	1	neuroscience	0	4
2591	Amyloid-β and τ biomarkers in Parkinson's disease–dementia	neuroscience	0	neuroscience	0	4
819	Disco Deafness.	medicine	1	medicine	0	3
2950	Parietal cortex and movement I. Movement selection and reaching	neuroscience	0	neuroscience	0	4
2111	Are outcomes of surgical versus transcatheter balloon valvotomy equivalent in neonatal critical aortic stenosis?	medicine	0	medicine	0	3
2782	Determinants of cerebellar and cerebral volume in the general elderly population	neuroscience	0	neuroscience	0	4
1422	A rank based social norms model of how people judge their levels of drunkenness whilst intoxicated	medicine	1	medicine	0	3
410	Induction of self awareness in dreams through frontal low current stimulation of gamma activity.	psychology	1	neuroscience	0	4
2807	Involvement of the cerebellum in classical fear conditioning in goldfish	neuroscience	0	neuroscience	0	4
53	Shear-Stress-Mediated Refolding of Proteins from Aggregates and Inclusion Bodies	chemistry	1	bio_env	1	1
877	The effects of caffeine, dextroamphetamine, and modafinil on humor appreciation during sleep deprivation.	psychology	1	neuroscience	0	4
1300	Apparent Inadequacy of Tail-loss Figures as Estimates of Predation upon Lizards	biology	1	bio_env	0	1
1141	Garment Device Convertible to One or More Facemasks.	medicine	1	medicine	0	3
1226	The Development of the Attitudes to Chocolate Questionnaire.	psychology	1	neuroscience	0	4
3170	High frequency stimulation induces LTD of AMPA receptor-mediated postsynaptic responses and LTP of synaptically-evoked firing in the dorsolateral striatum	neuroscience	0	neuroscience	0	4
622	The Vegetarian Who Ate a Sausage with Curry Sauce	psychology	1	neuroscience	0	4
2055	First-Generation Bioresorbable Vascular Scaffolds: Disappearing Stents or Disappearing Evidence?	medicine	0	medicine	0	3
2678	Mini review: linkage between α-Synuclein protein and cognition	neuroscience	0	neuroscience	0	4
1926	Toxocara spp. eggs in public squares of Sorocaba, São Paulo State, Brazil.	medicine	0	medicine	0	3
2276	Endomycorrhizal fungi in nitrogen transfer from soybean to maize	bio_env	0	bio_env	0	1
1037	Holy PTSD, Batman!: An Analysis of the Psychiatric Symptoms of Bruce Wayne	psychology	1	neuroscience	0	4
2616	Neuroprotective effects of the gliopeptide ODN in an in vivo model of Parkinson’s disease	neuroscience	0	neuroscience	0	4
2560	The effect of levetiracetam in startle disease	neuroscience	0	neuroscience	0	4
559	Nest sanitation through defecation: antifungal properties of wood cockroach feces.	biology	1	bio_env	0	1
2270	Silvopasture for reducing phosphorus loss from subtropical sandy soils	bio_env	0	bio_env	0	1
1301	Sexy Faces in a Male Paper Wasp	biology	1	bio_env	0	1
666	A Statistical Association Between Liberal Body Hair Growth and Intelligence.	psychology	1	neuroscience	0	4
2527	Localization of Function via Lesion Analysis	neuroscience	0	neuroscience	0	4
2015	Atypical mycosis fungoides with cerebral involvement	medicine	0	medicine	0	3
2704	Genetic risk prediction and neurobiological understanding of alcoholism	neuroscience	0	neuroscience	0	4
1728	Risk factors for fracture following a fall among older people in residential care facilities in Australia.	medicine	0	medicine	0	3
533	The central role of the nose in the face and the psyche.	psychology	1	neuroscience	0	4
2323	Microsporogenesis in three tetraploid somatic hybrids of potato and their di(ha)ploid fusion partners	bio_env	0	bio_env	0	1
2112	Adverse neonatal and cardiac outcomes are more common in pregnant women with cardiac disease.	medicine	0	medicine	0	3
1487	Memory distortion in people reporting abduction by aliens.	psychology	1	neuroscience	0	4
485	Molecular Evidence for a Diverse Green Algal Community Growing in the Hair of Sloths and a Specific Association with Trichophilus welckeri (Chlorophyta, Ulvophyceae)	biology	1	bio_env	0	1
1766	Risk Factor of Surgical Site Infection After Pancreaticoduodenectomy	medicine	0	medicine	0	3
2764	Intralobar fibres of the occipital lobe: A post mortem dissection study	neuroscience	0	neuroscience	0	4
22	Bottomless Bowls: Why Visual Cues of Portion Size May Influence Intake.	medicine	1	medicine	1	3
966	Necessary and Sufficient Conditions for Bang-Bang Control	mathematics	1	exact_eng	0	2
2765	Stage effects of negative emotion on spatial and verbal working memory	neuroscience	0	neuroscience	0	4
1348	Noise-Making Amongst the Elderly in Long Term Care.	medicine	1	medicine	0	3
2243	Surgery of benign thyroid disease by ENT/head and neck surgeons and general surgeons: 233 cases of vocal fold paralysis in 3509 patients	medicine	0	medicine	0	3
235	Taboo Words and Reprimands Elicit Greater Autonomic Reactivity in a First Language than in a Second Language	humanities	1	neuroscience	0	4
2818	Right-sided spatial difficulties in ADHD demonstrated in continuous movement control	neuroscience	0	neuroscience	0	4
3179	Following Eye Gaze Activates a Patch in the Posterior Temporal Cortex That Is not Part of the Human “Face Patch” System	neuroscience	0	neuroscience	0	4
210	Factors Involved in the Ejection of Milk.	biology	1	bio_env	0	1
835	Spontaneous human combustion: a sometimes incomprehensible phenomenon	medicine	1	medicine	0	3
1440	One giant leap for mankind? A cost-utility analysis of abolishing the law of gravity	economics	1	exact_eng	0	2
1508	Drug use patterns at major rock concert events.	psychology	1	neuroscience	0	4
2584	Baroreceptor stimulation: Pain perception and sensory thresholds	neuroscience	0	neuroscience	0	4
1566	The Sex Reactions of Porcupines (Erethizon d. dorsatum) Before and After Copulation.	biology	1	bio_env	0	1
1336	The Heat of the Moment: The Effect of Sexual Arousal on Sexual Decision Making.	psychology	1	neuroscience	0	4
467	Determining the Smallest Migratory Bird Native to Britain Able to Carry a Coconut.	biology	1	bio_env	0	1
307	Batman to the rescue! The protective effects of parasocial relationships with muscular superheroes on men's body image	psychology	1	neuroscience	0	4
2452	Manganese-catalyzed oligomerizations of nucleotide analogs	bio_env	0	bio_env	0	1
1793	Australian Meningococcal Surveillance Programme annual report, 2012.	medicine	0	medicine	0	3
1264	Drinking grandma: the problem of embalming	medicine	1	medicine	0	3
1467	"Efficacy and safety of the ""mother's kiss"" technique: a systematic review of case reports and case series"	medicine	1	medicine	0	3
1061	On Lazy Bureaucrat Scheduling with Common Deadlines.	cs	1	exact_eng	0	2
1526	An Assessment of Human Performance in Stabbing.	medicine	1	medicine	0	3
759	Saliva from cheese bite yields DNA profile of burglar: a case report.	medicine	1	medicine	0	3
2702	Statistics of natural scene structures and scene categorization	neuroscience	0	neuroscience	0	4
1683	Women's fertility across the cycle increases the short-term attractiveness of creative intelligence	psychology	1	neuroscience	0	4
2880	Grammar tests increase the ability to lateralize language function in the Wada test	neuroscience	0	neuroscience	0	4
1443	The Emergence of Thinking: Bion as the Link Between Freud and the Neurosciences.	psychology	1	neuroscience	0	4
1791	Carcinosarcoma, an atypical subset of gallbladder malignancies	medicine	0	medicine	0	3
770	Finger Length Ratios (2D:4D) and Dominance Rank in Female Rhesus Macaques (Macaca mulatta)	biology	1	bio_env	0	1
1582	"Impaction of a ""Sausage Bread"" in the Oesophagus: First Manifestation of an Eosinophilic Oesophagitis in a 17-Year-Old Patient"	medicine	1	medicine	0	3
2878	Visual evoked potentials after photostress in insulin-dependent diabetic patients with or without retinopathy	neuroscience	0	neuroscience	0	4
2389	The general protected invasion theory: Sex biases in parental and alloparental care	bio_env	0	bio_env	0	1
2428	Maximum rooting depth of vegetation types at the global scale	bio_env	0	bio_env	0	1
939	Interspecies sexual behaviour between a male Japanese macaque and female sika deer.	biology	1	bio_env	0	1
2583	BLISS: towards the simulation of brain-like systems	neuroscience	0	neuroscience	0	4
619	A Cognitive and Behavioral Hierarchical Decision-making Model of College Students Alcohol Consumption	mathematics	1	exact_eng	0	2
1171	Crab louse infestation in pre-Columbian America.	biology	1	bio_env	0	1
3384	Multiattribute Utility Copulas	exact_eng	0	exact_eng	0	2
1690	The Big Five personality traits of professional comedians compared to amateur comedians, comedy writers, and college students	psychology	1	neuroscience	0	4
2851	Seeing fearful body language rapidly freezes the observer's motor cortex	neuroscience	0	neuroscience	0	4
2776	Effects of strabismus on development of cortico-geniculate projections in the kitten	neuroscience	0	neuroscience	0	4
2159	What happens to patients when they fracture their hip during a skilled nursing facility stay?	medicine	0	medicine	0	3
879	Why Barbie is perceived as beautiful.	humanities	1	neuroscience	0	4
117	Ovulatory Cycle Effects on Tip Earnings by Lap Dancers: Economic Evidencefor Human Estrus?	economics	1	neuroscience	1	4
3219	Memory performance correlates with gray matter density in the ento-/perirhinal cortex and posterior hippocampus in patients with mild cognitive impairment and healthy controls — A voxel based morphometry study	neuroscience	0	neuroscience	0	4
960	Cookie monster is autistic.	psychology	1	neuroscience	0	4
846	The Effects of a Cumulative Alcohol Dosing Procedure on Laboratory Aggression in Women and Men	medicine	1	medicine	0	3
418	Chicken volatiles repel host-seeking malaria mosquitoes	medicine	1	medicine	0	3
549	Relative Index Finger Length as a Sex-influenced Trait in Man	medicine	1	medicine	0	3
3074	Basal ganglia mineralization in schizophrenia	neuroscience	0	neuroscience	0	4
1228	Why the Long Face?: The Mechanics of Mandibular Symphysis Proportions in Crocodiles	biology	1	bio_env	0	1
2572	Role of onset asynchrony in contour integration	neuroscience	0	neuroscience	0	4
2747	Categorical versus Coordinate Spatial Processing: Effects of Blurring and Hemispheric Asymmetry	neuroscience	0	neuroscience	0	4
2367	The ecological pollination syndromes of insect-pollinated plants in an alpine meadow	bio_env	0	bio_env	0	1
2926	The effects of combined perirhinal and postrhinal damage on complex discrimination tasks.	neuroscience	0	neuroscience	0	4
